Id,group_id,outer_fold,actual_Q0_TOTAL_ASSETS,pred_Q0_TOTAL_ASSETS,postprocessed_pred_Q0_TOTAL_ASSETS,actual_Q0_TOTAL_LIABILITIES,pred_Q0_TOTAL_LIABILITIES,postprocessed_pred_Q0_TOTAL_LIABILITIES,actual_Q0_TOTAL_STOCKHOLDERS_EQUITY,pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,postprocessed_pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,actual_Q0_GROSS_PROFIT,pred_Q0_GROSS_PROFIT,postprocessed_pred_Q0_GROSS_PROFIT,actual_Q0_COST_OF_REVENUES,pred_Q0_COST_OF_REVENUES,postprocessed_pred_Q0_COST_OF_REVENUES,actual_Q0_REVENUES,pred_Q0_REVENUES,postprocessed_pred_Q0_REVENUES,actual_Q0_OPERATING_INCOME,pred_Q0_OPERATING_INCOME,postprocessed_pred_Q0_OPERATING_INCOME,actual_Q0_OPERATING_EXPENSES,pred_Q0_OPERATING_EXPENSES,postprocessed_pred_Q0_OPERATING_EXPENSES,actual_Q0_EBITDA,pred_Q0_EBITDA,postprocessed_pred_Q0_EBITDA
757,651,2,1288046000.0,1567514215.8739893,1567514215.8739893,649920845.9604261,701460625.3812692,701460625.3812692,889849000.0,956393071.587445,956393071.587445,105384000.0,107371775.3101743,107371775.3101743,285360000.0,267467463.1334982,267467463.1334982,390744000.0,386676964.2419905,386676964.2419905,53190000.0,41548994.2349848,41548994.2349848,52194000.0,59555172.047359824,59555172.047359824,53190000.0,40053046.76344976,40053046.76344976
660,226,2,600057000.0,943551623.3888496,943551623.3888496,369915000.0,325955226.9650712,325955226.9650712,225443000.0,619601744.2559525,619601744.2559525,43121000.0,50902887.13067609,50902887.13067609,106269000.0,83577974.67838326,83577974.67838326,149390000.0,148362493.91614214,148362493.91614214,7853000.0,9973959.062071357,9973959.062071357,30439000.0,34981881.51417351,34981881.51417351,12682000.0,9787389.683122553,9787389.683122553
197,709,4,538955000.0,623300707.7537127,623300707.7537127,291671000.0,-50540814.741951354,-50540814.741951354,247284000.0,395814103.22562516,395814103.22562516,-14193000.0,-12227000.0,-12227000.0,14235000.0,7191148.726872999,7191148.726872999,42000.0,5850438.324405547,5850438.324405547,-51845000.0,-55598534.7105701,-55598534.7105701,37652000.0,54286231.4897706,54286231.4897706,-51845000.0,-58774649.999999985,-58774649.999999985
93,962,1,25334074.0,351857948.3565469,351857948.3565469,18917048.0,-54150811.79308522,-54150811.79308522,5501613.0,460279619.7892318,460279619.7892318,-536032.0,8161466.533735275,8161466.533735275,4501393.0,2188587.0668639187,2188587.0668639187,3965361.0,18144304.340780936,18144304.340780936,-2975120.0,-5486733.749259559,-5486733.749259559,2439088.0,12241777.16659772,12241777.16659772,-2975120.0,-5102806.05,-5102806.05
472,1463,0,1934400000.0,2166478595.850718,2166478595.850718,855887268.5537325,993618843.435107,993618843.435107,957200000.0,915460897.0086745,915460897.0086745,84000000.0,126052284.13940173,126052284.13940173,375600000.0,412711240.95990795,412711240.95990795,459600000.0,546016332.2860053,546016332.2860053,30800000.0,69846216.19930504,69846216.19930504,59000000.0,69508275.47241141,69508275.47241141,25000000.0,63784534.43385932,63784534.43385932
1345,573,0,102973000.0,404621871.1471061,404621871.1471061,162948000.0,73036564.01753053,73036564.01753053,-346214000.0,-79629619.22294217,-79629619.22294217,-13037000.0,-1284396.1861277297,-1284396.1861277297,25768000.0,21007055.002413675,21007055.002413675,12731000.0,19477838.9506548,19477838.9506548,-23219000.0,-11016557.165329928,-11016557.165329928,35950000.0,33207498.698137693,33207498.698137693,-48987000.0,-30798416.895697154,-30798416.895697154
1672,351,2,2501300000.0,2694819090.442674,2694819090.442674,1075500000.0,1393275096.9206057,1393275096.9206057,1407900000.0,1051397041.92393,1051397041.92393,99600000.0,125174630.66208562,125174630.66208562,151100000.0,158484212.8335456,158484212.8335456,250700000.0,297351755.05423623,297351755.05423623,31900000.0,3869275.4598884825,3869275.4598884825,67700000.0,128587911.74440977,128587911.74440977,31900000.0,-8851035.024881706,-8851035.024881706
521,298,0,27910000000.0,32365142383.332645,32365142383.332645,24392000000.0,27317227032.71287,27317227032.71287,14058781786.346067,15991978536.038454,15991978536.038454,1525000000.0,1402435999.5068192,1402435999.5068192,6421000000.0,6058579073.7541065,6058579073.7541065,7946000000.0,6966144360.898191,6966144360.898191,561000000.0,-44145130.770782575,-44145130.770782575,638000000.0,598282935.0098388,598282935.0098388,887000000.0,431080692.61844754,431080692.61844754
1143,519,4,105238000.0,378323592.4976025,378323592.4976025,42240000.0,-40335692.08326217,-40335692.08326217,62998000.0,341773558.9891224,341773558.9891224,8572000.0,8290000.0,8290000.0,322000.0,-2981296.3715140466,-2981296.3715140466,8894000.0,14240344.017979538,14240344.017979538,2218000.0,3664434.94075258,3664434.94075258,6354000.0,12647312.089284882,12647312.089284882,2218000.0,2921550.0,2921550.0
502,1365,3,2010176000.0,2110507343.9498906,2110507343.9498906,889414829.379791,834209359.2099278,834209359.2099278,1057656000.0,1155117835.7409034,1155117835.7409034,113627000.0,129513389.94107151,129513389.94107151,250202000.0,259660038.48859626,259660038.48859626,363829000.0,387801372.70515126,387801372.70515126,44531000.0,56922075.112827845,56922075.112827845,69096000.0,78080980.75278273,78080980.75278273,44531000.0,53941755.37847962,53941755.37847962
319,621,2,15154000000.0,11470969733.094425,11470969733.094425,5534200000.0,5475439411.038464,5475439411.038464,9554000000.0,4608274972.4509735,4608274972.4509735,739300000.0,709686088.1340833,709686088.1340833,999600000.0,986932382.8800372,986932382.8800372,1738900000.0,1712733804.3967996,1712733804.3967996,318400000.0,251097468.09618464,251097468.09618464,315200000.0,317302022.6031512,317302022.6031512,424100000.0,369422872.44536346,369422872.44536346
471,516,2,346507000.0,939527135.9575005,939527135.9575005,100361000.0,118050404.3038427,118050404.3038427,246146000.0,552567765.6244534,552567765.6244534,14398000.0,23097307.367630295,23097307.367630295,62502000.0,57384948.93845314,57384948.93845314,72480000.0,87950188.49986677,87950188.49986677,4926000.0,4246811.626205079,4246811.626205079,9472000.0,17930346.426604956,17930346.426604956,4926000.0,1336127.737118817,1336127.737118817
1756,421,2,229309000.0,730956621.2157576,730956621.2157576,190264000.0,182298695.97422302,182298695.97422302,-44269000.0,512814497.010442,512814497.010442,9225000.0,22572709.057883732,22572709.057883732,52669000.0,72351250.7086351,72351250.7086351,61894000.0,106873950.14883079,106873950.14883079,1401000.0,7619311.841491194,7619311.841491194,7511000.0,12584146.553642163,12584146.553642163,1714000.0,4421794.758430654,4421794.758430654
848,415,3,101740000.0,343168324.6482673,343168324.6482673,28463000.0,-53489274.25872284,-53489274.25872284,50734000.0,462869090.83140755,462869090.83140755,29850000.0,32097013.67697426,32097013.67697426,12745000.0,20065938.820555184,20065938.820555184,40857000.0,52692064.01082838,52692064.01082838,2689000.0,3831902.1968019814,3831902.1968019814,27161000.0,32791208.114291176,32791208.114291176,2689000.0,3946403.4411624875,3946403.4411624875
1310,660,3,9582645000.0,6667855122.527005,6667855122.527005,3280269000.0,1831824061.1848407,1831824061.1848407,6302376000.0,2296850482.063179,2296850482.063179,376175000.0,318297833.42625976,318297833.42625976,424915000.0,519860338.24222285,519860338.24222285,801090000.0,829926716.9035671,829926716.9035671,272965000.0,172130624.9875939,172130624.9875939,103421000.0,144941813.8873432,144941813.8873432,272754000.0,170548177.16557235,170548177.16557235
202,496,2,609678000.0,1032359140.4334058,1032359140.4334058,288631252.1743736,295764782.68557614,295764782.68557614,366720000.0,639702347.3584329,639702347.3584329,84451000.0,89782712.29552558,89782712.29552558,21802000.0,20844993.608653378,20844993.608653378,106253000.0,121639331.70100532,121639331.70100532,5683000.0,4303796.549525398,4303796.549525398,78768000.0,87517357.98706038,87517357.98706038,5683000.0,1510981.8787736744,1510981.8787736744
1444,1250,3,43441700000.0,37651432223.04697,37651432223.04697,21559314449.01792,20513595203.168034,20513595203.168034,21882385550.98208,7900936600.343119,7900936600.343119,1370000000.0,1305000366.4538708,1305000366.4538708,587400000.0,551275401.6482537,551275401.6482537,1957400000.0,1846442996.8646278,1846442996.8646278,472000000.0,433145797.5051643,433145797.5051643,1485400000.0,1423392526.4117136,1423392526.4117136,-115400000.0,-107050905.47709689,-107050905.47709689
1578,687,1,1146353000.0,1390783122.307581,1390783122.307581,752649000.0,704205108.5960326,704205108.5960326,393704000.0,718250155.4548357,718250155.4548357,95229000.0,100915824.53895864,100915824.53895864,32092000.0,31028914.76862064,31028914.76862064,127321000.0,147868238.34008646,147868238.34008646,-58245000.0,-58647576.74728594,-58647576.74728594,153474000.0,158786521.6355886,158786521.6355886,-58245000.0,-60395899.999999985,-60395899.999999985
451,1036,2,796771.0,458702623.2631533,458702623.2631533,1072746.0,-33343194.320891023,-33343194.320891023,-275975.0,417305785.64711994,417305785.64711994,205707.0,9250607.847102348,9250607.847102348,158335.0,-1389964.138193523,-1389964.138193523,364042.0,18208254.108582936,18208254.108582936,-168127.0,3064631.4913691375,3064631.4913691375,373834.0,9280231.370176848,9280231.370176848,-168127.0,-146496.25337773003,-146496.25337773003
35,1172,1,9069035000.0,5775092179.137071,5775092179.137071,2563480000.0,1961353794.9313228,1961353794.9313228,6505555000.0,2131216354.6901822,2131216354.6901822,942419000.0,895870130.7222085,895870130.7222085,522866000.0,538070125.5158006,538070125.5158006,1285548000.0,1286708424.7573843,1286708424.7573843,602695000.0,513856023.719168,513856023.719168,339724000.0,351247337.7709123,351247337.7709123,602695000.0,517603650.0,517603650.0
237,194,4,48924605000.0,40479622240.562126,40479622240.562126,25766652000.0,21222991597.39757,21222991597.39757,22441501000.0,14611123814.21941,14611123814.21941,1560160000.0,1510517000.0,1510517000.0,915531000.0,936841829.4124532,936841829.4124532,2475691000.0,2511186873.6450324,2511186873.6450324,558196000.0,459221829.7557734,459221829.7557734,1001964000.0,995815981.7925445,995815981.7925445,558196000.0,464605849.99999994,464605849.99999994
917,1116,2,514281000.0,1012009318.8040217,1012009318.8040217,309957000.0,393307241.0646811,393307241.0646811,198004000.0,772465401.4474117,772465401.4474117,106985000.0,60884816.90772359,60884816.90772359,149052000.0,91693135.16470876,91693135.16470876,309744000.0,189529406.98942953,189529406.98942953,62399000.0,16665906.021630902,16665906.021630902,44586000.0,42457399.565125585,42457399.565125585,62399000.0,14163559.240883842,14163559.240883842
558,251,2,17876000000.0,16031689306.477825,16031689306.477825,4077000000.0,2868810085.4036593,2868810085.4036593,13799000000.0,5146137590.86741,5146137590.86741,-917000000.0,-686879499.1633888,-686879499.1633888,1453000000.0,962741758.0749125,962741758.0749125,536000000.0,397148617.7661101,397148617.7661101,-1774000000.0,-1511910160.4563823,-1511910160.4563823,857000000.0,990419358.6239994,990419358.6239994,-1774000000.0,-1654563387.1141047,-1654563387.1141047
73,532,1,218354000.0,628665888.4189262,628665888.4189262,62021000.0,7646432.563798852,7646432.563798852,156333000.0,572315897.674589,572315897.674589,-143000.0,8672188.056772463,8672188.056772463,848000.0,770396.9233713541,770396.9233713541,705000.0,19311484.817576613,19311484.817576613,-31577000.0,-30696025.035825226,-30696025.035825226,40859000.0,43836537.89962617,43836537.89962617,-41002000.0,-33921799.99999999,-33921799.99999999
532,205,3,2268100000.0,2519926832.302025,2519926832.302025,1627400000.0,1753577081.5472965,1753577081.5472965,640700000.0,1152687915.8364127,1152687915.8364127,78400000.0,102365599.2316399,102365599.2316399,665200000.0,724292509.5253817,724292509.5253817,743600000.0,827549902.3099256,827549902.3099256,19100000.0,38857070.10879345,38857070.10879345,724500000.0,771611217.2830259,771611217.2830259,-646100000.0,-682601457.1763687,-682601457.1763687
986,275,3,49117000.0,305431220.06890965,305431220.06890965,7104000.0,-80649051.150801,-80649051.150801,42013000.0,480994626.4968351,480994626.4968351,1616000.0,6319371.356507516,6319371.356507516,3273000.0,11090772.763693796,11090772.763693796,4889000.0,17901202.265353158,17901202.265353158,-1489000.0,-255679.644898667,-255679.644898667,3105000.0,10802747.422263581,10802747.422263581,-1489000.0,-1641509.8515034216,-1641509.8515034216
252,1030,3,12822000.0,199565097.3239766,199565097.3239766,1624000.0,-100319678.85341257,-100319678.85341257,11198000.0,420873442.7154262,420873442.7154262,0.0,5013829.953339619,5013829.953339619,0.0,7678517.2143372325,7678517.2143372325,0.0,12396602.021125924,12396602.021125924,-1983000.0,388821.25073943613,388821.25073943613,1983000.0,8848183.550009465,8848183.550009465,-1983000.0,-2081520.2121402589,-2081520.2121402589
982,1392,1,543788000.0,977479538.6111428,977479538.6111428,205894547.02387,207325679.93898132,207325679.93898132,402777000.0,615725487.9724269,615725487.9724269,1944000.0,8690342.739337357,8690342.739337357,0.0,-4370295.002354933,-4370295.002354933,1944000.0,18806463.88565436,18806463.88565436,-51279000.0,-54233582.83222384,-54233582.83222384,53223000.0,77451058.230429,77451058.230429,-51279000.0,-58660350.00000001,-58660350.00000001
1947,616,2,16965000000.0,13809123752.27353,13809123752.27353,7506269391.549871,7376466745.236799,7376466745.236799,7744800000.0,5863630030.115215,5863630030.115215,1329900000.0,1163963290.2341044,1163963290.2341044,1175700000.0,1147492050.0479026,1147492050.0479026,2505600000.0,2332394666.054942,2332394666.054942,1069200000.0,970540976.6704607,970540976.6704607,32700000.0,41744239.64447264,41744239.64447264,1297200000.0,1181641862.92567,1181641862.92567
1206,918,0,29788000.0,200063922.75501597,200063922.75501597,27907000.0,122845688.4421064,122845688.4421064,1881000.0,94695722.51051892,94695722.51051892,0.0,3226141.180829243,3226141.180829243,3452000.0,-3506294.2442868394,-3506294.2442868394,3452000.0,-1733066.8379344903,-1733066.8379344903,-23801000.0,-16977290.177582167,-16977290.177582167,23801000.0,24733840.341886364,24733840.341886364,-23801000.0,-17472175.13879053,-17472175.13879053
542,1191,2,39315010.0,541405961.9287943,541405961.9287943,15768167.0,-37478216.13722737,-37478216.13722737,23791305.0,450155104.9745292,450155104.9745292,7600979.0,14918853.513657238,14918853.513657238,41810204.0,22379807.38744541,22379807.38744541,49411183.0,53343508.93338701,53343508.93338701,-1588725.0,1699228.583387243,1699228.583387243,9189704.0,12132204.080027925,12132204.080027925,-1588725.0,-2047013.561024744,-2047013.561024744
15,899,4,184728000.0,372002812.496639,372002812.496639,40367000.0,-50199387.4158684,-50199387.4158684,144361000.0,327363385.6817764,327363385.6817764,0.0,0.0,0.0,8094000.0,-1031044.8329156525,-1031044.8329156525,8094000.0,5991469.3958849795,5991469.3958849795,-23114000.0,-30603727.245568234,-30603727.245568234,23114000.0,31589709.36535869,31589709.36535869,-23114000.0,-27335499.999999993,-27335499.999999993
1754,856,2,5014090000.0,4249772261.3752747,4249772261.3752747,2606263000.0,2721262931.797572,2721262931.797572,2407827000.0,1627636679.5790486,1627636679.5790486,420690000.0,433966625.997442,433966625.997442,905430000.0,896352833.5921222,896352833.5921222,1326120000.0,1340305118.5574148,1340305118.5574148,237492000.0,219439549.61810842,219439549.61810842,183198000.0,189262808.3693742,189262808.3693742,237492000.0,228624112.50849533,228624112.50849533
1448,1495,3,3543460000.0,3030351610.9550643,3030351610.9550643,2602227000.0,2308211316.917548,2308211316.917548,941233000.0,1073612994.8595262,1073612994.8595262,443568000.0,432720563.7328655,432720563.7328655,134292000.0,135008992.92766285,135008992.92766285,414603000.0,415743872.7426867,415743872.7426867,14363000.0,-2678233.499652557,-2678233.499652557,429205000.0,426746416.7471228,426746416.7471228,14363000.0,-3597502.5078001055,-3597502.5078001055
459,1563,1,747087000.0,1083146932.6316257,1083146932.6316257,79688000.0,67465443.81238005,67465443.81238005,667399000.0,608227630.5504458,608227630.5504458,34565000.0,43155080.36881082,43155080.36881082,22203000.0,16045158.648271583,16045158.648271583,57261000.0,72907774.35926355,72907774.35926355,-16306000.0,-19731856.742480405,-19731856.742480405,50871000.0,66601184.622206606,66601184.622206606,-16306000.0,-20293649.999999996,-20293649.999999996
1505,8,3,4578121000.0,5758033391.675317,5758033391.675317,2310023301.364386,3437316363.7031283,3437316363.7031283,2489780000.0,1953494129.3958006,1953494129.3958006,2190001000.0,2247156519.664254,2247156519.664254,-1465670000.0,-1478840239.852321,-1478840239.852321,724331000.0,750431973.560647,750431973.560647,216069000.0,253806610.0298294,253806610.0298294,1973932000.0,2161536294.0288663,2161536294.0288663,216069000.0,245979646.27252555,245979646.27252555
1613,399,4,11895943000.0,10164911585.53348,10164911585.53348,3479745000.0,3573456066.789082,3573456066.789082,8416198000.0,4833112080.739169,4833112080.739169,335683000.0,362483000.0,362483000.0,296441000.0,313985242.06640524,313985242.06640524,632124000.0,702232096.4519529,702232096.4519529,90949000.0,83033669.4071048,83033669.4071048,201199000.0,215930969.24156526,215930969.24156526,134484000.0,152394050.0,152394050.0
1214,1410,3,1059300000.0,1442112344.899919,1442112344.899919,513000000.0,617790077.1197419,617790077.1197419,545000000.0,1092118967.4656842,1092118967.4656842,132000000.0,146983602.25176737,146983602.25176737,172700000.0,189696104.07382154,189696104.07382154,304700000.0,335924017.32416606,335924017.32416606,34700000.0,46534746.59547447,46534746.59547447,88200000.0,92469735.79273511,92469735.79273511,43800000.0,52835256.4385978,52835256.4385978
454,235,3,11204065000.0,9428624939.107113,9428624939.107113,4242197120.938668,3970745529.264688,3970745529.264688,3489373000.0,1867515112.1703207,1867515112.1703207,480702000.0,505233881.7319844,505233881.7319844,457696000.0,467635428.21994853,467635428.21994853,938398000.0,963426112.8629777,963426112.8629777,172392000.0,162095620.6526606,162095620.6526606,308310000.0,346093252.4083847,346093252.4083847,172392000.0,157062093.84020993,157062093.84020993
1392,34,4,531121000.0,816995260.4822717,816995260.4822717,248900000.0,258810080.74624807,258810080.74624807,282221000.0,531045089.68365085,531045089.68365085,62379000.0,68410000.0,68410000.0,135419000.0,138359561.56948283,138359561.56948283,197798000.0,213099162.4417412,213099162.4417412,18703000.0,17010401.898038387,17010401.898038387,43698000.0,58270318.22251257,58270318.22251257,18681000.0,16689400.0,16689400.0
